DATE,CreditSpread,VIX,USREC
2023-11-14,1.23,14.16,0.0
2023-11-15,1.22,14.18,0.0
2023-11-16,1.21,14.32,0.0
2023-11-17,1.2,13.8,0.0
2023-11-20,1.18,13.41,0.0
2023-11-21,1.17,13.35,0.0
2023-11-22,1.15,12.85,0.0
2023-11-23,1.15,12.8,0.0
2023-11-24,1.14,12.46,0.0
2023-11-27,1.14,12.69,0.0
2023-11-28,1.14,12.69,0.0
2023-11-29,1.11,12.98,0.0
2023-11-30,1.11,12.92,0.0
2023-12-01,1.11,12.63,0.0
2023-12-04,1.1,13.08,0.0
2023-12-05,1.11,12.85,0.0
2023-12-06,1.12,12.97,0.0
2023-12-07,1.11,13.06,0.0
2023-12-08,1.1,12.35,0.0
2023-12-11,1.1,12.63,0.0
2023-12-12,1.09,12.07,0.0
2023-12-13,1.08,12.19,0.0
2023-12-14,1.04,12.48,0.0
2023-12-15,1.04,12.28,0.0
2023-12-18,1.05,12.56,0.0
2023-12-19,1.05,12.53,0.0
2023-12-20,1.06,13.67,0.0
2023-12-21,1.07,13.65,0.0
2023-12-22,1.07,13.03,0.0
2023-12-25,1.07,13.03,0.0
2023-12-26,1.06,12.99,0.0
2023-12-27,1.05,12.43,0.0
2023-12-28,1.04,12.47,0.0
2023-12-29,1.04,12.45,0.0
2024-01-01,1.04,12.45,0.0
2024-01-02,1.06,13.2,0.0
2024-01-03,1.09,14.04,0.0
2024-01-04,1.09,14.13,0.0
2024-01-05,1.09,13.35,0.0
2024-01-08,1.08,13.08,0.0
2024-01-09,1.06,12.76,0.0
2024-01-10,1.04,12.69,0.0
2024-01-11,1.03,12.44,0.0
2024-01-12,1.02,12.7,0.0
2024-01-15,1.02,13.25,0.0
2024-01-16,1.02,13.84,0.0
2024-01-17,1.02,14.79,0.0
2024-01-18,1.01,14.13,0.0
2024-01-19,1.01,13.3,0.0
2024-01-22,1.01,13.19,0.0
2024-01-23,1.01,12.55,0.0
2024-01-24,0.99,13.14,0.0
2024-01-25,0.98,13.45,0.0
2024-01-26,0.97,13.26,0.0
2024-01-29,0.98,13.6,0.0
2024-01-30,1.0,13.31,0.0
2024-01-31,1.02,14.35,0.0
2024-02-01,1.04,13.88,0.0
2024-02-02,1.02,13.85,0.0
2024-02-05,1.0,13.67,0.0
2024-02-06,1.0,13.06,0.0
2024-02-07,1.0,12.83,0.0
2024-02-08,0.99,12.79,0.0
2024-02-09,1.0,12.93,0.0
2024-02-12,1.0,13.93,0.0
2024-02-13,0.99,15.85,0.0
2024-02-14,0.98,14.38,0.0
2024-02-15,0.97,14.01,0.0
2024-02-16,0.96,14.24,0.0
2024-02-19,0.96,14.71,0.0
2024-02-20,0.96,15.42,0.0
2024-02-21,0.94,15.34,0.0
2024-02-22,0.93,14.54,0.0
2024-02-23,0.95,13.75,0.0
2024-02-26,0.96,13.74,0.0
2024-02-27,0.96,13.43,0.0
2024-02-28,0.98,13.84,0.0
2024-02-29,1.0,13.4,0.0
2024-03-01,1.01,13.11,0.0
2024-03-04,1.0,13.49,0.0
2024-03-05,1.01,14.46,0.0
2024-03-06,1.01,14.5,0.0
2024-03-07,1.0,14.44,0.0
2024-03-08,0.99,14.74,0.0
2024-03-11,0.98,15.22,0.0
2024-03-12,0.97,13.84,0.0
2024-03-13,0.95,13.75,0.0
2024-03-14,0.94,14.4,0.0
2024-03-15,0.93,14.41,0.0
2024-03-18,0.92,14.33,0.0
2024-03-19,0.92,13.82,0.0
2024-03-20,0.92,13.04,0.0
2024-03-21,0.91,12.92,0.0
2024-03-22,0.92,13.06,0.0
2024-03-25,0.92,13.19,0.0
2024-03-26,0.93,13.24,0.0
2024-03-27,0.94,12.78,0.0
2024-03-28,0.93,13.01,0.0
2024-03-29,0.93,13.01,0.0
2024-04-01,0.93,13.65,0.0
2024-04-02,0.93,14.61,0.0
2024-04-03,0.92,14.33,0.0
2024-04-04,0.92,16.35,0.0
2024-04-05,0.92,16.03,0.0
2024-04-08,0.91,15.19,0.0
2024-04-09,0.91,14.98,0.0
2024-04-10,0.89,15.8,0.0
2024-04-11,0.89,14.91,0.0
2024-04-12,0.92,17.31,0.0
2024-04-15,0.92,19.23,0.0
2024-04-16,0.95,18.4,0.0
2024-04-17,0.95,18.21,0.0
2024-04-18,0.94,18.0,0.0
2024-04-19,0.94,18.71,0.0
2024-04-22,0.93,16.94,0.0
2024-04-23,0.92,15.69,0.0
2024-04-24,0.92,15.97,0.0
2024-04-25,0.92,15.37,0.0
2024-04-26,0.9,15.03,0.0
2024-04-29,0.9,14.67,0.0
2024-04-30,0.91,15.65,0.0
2024-05-01,0.91,15.39,0.0
2024-05-02,0.9,14.68,0.0
2024-05-03,0.89,13.49,0.0
2024-05-06,0.88,13.49,0.0
2024-05-07,0.88,13.23,0.0
2024-05-08,0.89,13.0,0.0
2024-05-09,0.89,12.69,0.0
2024-05-10,0.89,12.55,0.0
2024-05-13,0.9,13.6,0.0
2024-05-14,0.9,13.42,0.0
2024-05-15,0.9,12.45,0.0
2024-05-16,0.89,12.42,0.0
2024-05-17,0.89,11.99,0.0
2024-05-20,0.88,12.15,0.0
2024-05-21,0.89,11.86,0.0
2024-05-22,0.89,12.29,0.0
2024-05-23,0.89,12.77,0.0
2024-05-24,0.89,11.93,0.0
2024-05-27,0.89,12.36,0.0
2024-05-28,0.88,12.92,0.0
2024-05-29,0.88,14.28,0.0
2024-05-30,0.88,14.47,0.0
2024-05-31,0.88,12.92,0.0
2024-06-03,0.88,13.11,0.0
2024-06-04,0.9,13.16,0.0
2024-06-05,0.91,12.63,0.0
2024-06-06,0.92,12.58,0.0
2024-06-07,0.9,12.22,0.0
2024-06-10,0.9,12.74,0.0
2024-06-11,0.91,12.85,0.0
2024-06-12,0.9,12.04,0.0
2024-06-13,0.92,11.94,0.0
2024-06-14,0.95,12.66,0.0
2024-06-17,0.95,12.75,0.0
2024-06-18,0.96,12.3,0.0
2024-06-19,0.96,12.48,0.0
2024-06-20,0.96,13.28,0.0
2024-06-21,0.96,13.2,0.0
2024-06-24,0.96,13.33,0.0
2024-06-25,0.96,12.84,0.0
2024-06-26,0.97,12.55,0.0
2024-06-27,0.96,12.24,0.0
2024-06-28,0.96,12.44,0.0
2024-07-01,0.94,12.22,0.0
2024-07-02,0.93,12.03,0.0
2024-07-03,0.93,12.09,0.0
2024-07-04,0.93,12.26,0.0
2024-07-05,0.92,12.48,0.0
2024-07-08,0.92,12.37,0.0
2024-07-09,0.92,12.51,0.0
2024-07-10,0.92,12.85,0.0
2024-07-11,0.93,12.92,0.0
2024-07-12,0.92,12.46,0.0
2024-07-15,0.92,13.12,0.0
2024-07-16,0.92,13.19,0.0
2024-07-17,0.93,14.48,0.0
2024-07-18,0.93,15.93,0.0
2024-07-19,0.93,16.52,0.0
2024-07-22,0.93,14.91,0.0
2024-07-23,0.93,14.72,0.0
2024-07-24,0.96,18.04,0.0
2024-07-25,0.95,18.46,0.0
2024-07-26,0.95,16.39,0.0
2024-07-29,0.95,16.6,0.0
2024-07-30,0.96,17.69,0.0
2024-07-31,0.97,16.36,0.0
2024-08-01,1.0,18.59,0.0
2024-08-02,1.06,23.39,0.0
2024-08-05,1.12,38.57,0.0
2024-08-06,1.08,27.71,0.0
2024-08-07,1.07,27.85,0.0
2024-08-08,1.05,23.79,0.0
2024-08-09,1.05,20.37,0.0
2024-08-12,1.05,20.71,0.0
2024-08-13,1.04,18.12,0.0
2024-08-14,1.02,16.19,0.0
2024-08-15,0.98,15.23,0.0
2024-08-16,0.98,14.8,0.0
2024-08-19,0.97,14.65,0.0
2024-08-20,0.98,15.88,0.0
2024-08-21,0.98,16.27,0.0
2024-08-22,0.97,17.55,0.0
2024-08-23,0.96,15.86,0.0
2024-08-26,0.96,16.15,0.0
2024-08-27,0.96,15.43,0.0
2024-08-28,0.96,17.11,0.0
2024-08-29,0.96,15.65,0.0
2024-08-30,0.95,15.0,0.0
2024-09-02,0.96,15.55,0.0
2024-09-03,0.98,20.72,0.0
2024-09-04,0.99,21.32,0.0
2024-09-05,0.99,19.9,0.0
2024-09-06,0.99,22.38,0.0
2024-09-09,0.99,19.45,0.0
2024-09-10,1.01,19.08,0.0
2024-09-11,1.01,17.69,0.0
2024-09-12,0.99,17.07,0.0
2024-09-13,0.99,16.56,0.0
2024-09-16,0.98,17.14,0.0
2024-09-17,0.97,17.61,0.0
2024-09-18,0.95,18.23,0.0
2024-09-19,0.93,16.33,0.0
2024-09-20,0.93,16.15,0.0
2024-09-23,0.92,15.89,0.0
2024-09-24,0.92,15.39,0.0
2024-09-25,0.92,15.41,0.0
2024-09-26,0.92,15.37,0.0
2024-09-27,0.92,16.96,0.0
2024-09-30,0.92,16.73,0.0
2024-10-01,0.92,19.26,0.0
2024-10-02,0.91,18.9,0.0
2024-10-03,0.9,20.49,0.0
2024-10-04,0.87,19.21,0.0
2024-10-07,0.86,22.64,0.0
2024-10-08,0.87,21.42,0.0
2024-10-09,0.85,20.86,0.0
2024-10-10,0.84,20.93,0.0
2024-10-11,0.84,20.46,0.0
2024-10-14,0.84,19.7,0.0
2024-10-15,0.83,20.64,0.0
2024-10-16,0.83,19.58,0.0
2024-10-17,0.83,19.11,0.0
2024-10-18,0.83,18.03,0.0
2024-10-21,0.85,18.37,0.0
2024-10-22,0.85,18.2,0.0
2024-10-23,0.86,19.24,0.0
2024-10-24,0.86,19.08,0.0
2024-10-25,0.85,20.33,0.0
2024-10-28,0.84,19.8,0.0
2024-10-29,0.84,19.34,0.0
2024-10-30,0.84,20.35,0.0
2024-10-31,0.86,23.16,0.0
2024-11-01,0.86,21.88,0.0
2024-11-04,0.86,21.98,0.0
2024-11-05,0.84,20.49,0.0
2024-11-06,0.8,16.27,0.0
2024-11-07,0.78,15.2,0.0
2024-11-08,0.77,14.94,0.0
2024-11-11,0.77,14.97,0.0
2024-11-12,0.77,14.71,0.0
2024-11-13,0.78,14.02,0.0
2024-11-14,0.8,14.31,0.0
2024-11-15,0.8,16.14,0.0
2024-11-18,0.8,15.58,0.0
2024-11-19,0.8,16.35,0.0
2024-11-20,0.81,17.16,0.0
2024-11-21,0.81,16.87,0.0
2024-11-22,0.8,15.24,0.0
2024-11-25,0.8,14.6,0.0
2024-11-26,0.81,14.1,0.0
2024-11-27,0.82,14.1,0.0
2024-11-28,0.82,13.9,0.0
2024-11-29,0.82,13.51,0.0
2024-12-02,0.81,13.34,0.0
2024-12-03,0.8,13.3,0.0
2024-12-04,0.8,13.45,0.0
2024-12-05,0.81,13.54,0.0
2024-12-06,0.81,12.77,0.0
2024-12-09,0.81,14.19,0.0
2024-12-10,0.8,14.18,0.0
2024-12-11,0.78,13.58,0.0
2024-12-12,0.79,13.92,0.0
2024-12-13,0.78,13.81,0.0
2024-12-16,0.78,14.69,0.0
2024-12-17,0.79,15.87,0.0
2024-12-18,0.79,27.62,0.0
2024-12-19,0.82,24.09,0.0
2024-12-20,0.82,18.36,0.0
2024-12-23,0.82,16.78,0.0
2024-12-24,0.82,14.27,0.0
2024-12-25,0.82,14.27,0.0
2024-12-26,0.81,14.73,0.0
2024-12-27,0.81,15.95,0.0
2024-12-30,0.82,17.4,0.0
2024-12-31,0.82,17.35,0.0
2025-01-01,0.82,17.35,0.0
2025-01-02,0.83,17.93,0.0
2025-01-03,0.83,16.13,0.0
2025-01-06,0.84,16.04,0.0
2025-01-07,0.84,17.82,0.0
2025-01-08,0.83,17.7,0.0
2025-01-09,0.83,18.07,0.0
2025-01-10,0.83,19.54,0.0
2025-01-13,0.84,19.19,0.0
2025-01-14,0.84,18.71,0.0
2025-01-15,0.83,16.12,0.0
2025-01-16,0.83,16.6,0.0
2025-01-17,0.82,15.97,0.0
2025-01-20,0.82,15.81,0.0
2025-01-21,0.82,15.06,0.0
2025-01-22,0.81,15.1,0.0
2025-01-23,0.8,15.02,0.0
2025-01-24,0.8,14.85,0.0
2025-01-27,0.81,17.9,0.0
2025-01-28,0.81,16.41,0.0
2025-01-29,0.81,16.56,0.0
2025-01-30,0.81,15.84,0.0
2025-01-31,0.82,16.43,0.0
2025-02-03,0.83,18.62,0.0
2025-02-04,0.82,17.21,0.0
2025-02-05,0.83,15.77,0.0
2025-02-06,0.84,15.5,0.0
2025-02-07,0.84,16.54,0.0
2025-02-10,0.84,15.81,0.0
2025-02-11,0.83,16.02,0.0
2025-02-12,0.81,15.89,0.0
2025-02-13,0.81,15.1,0.0
2025-02-14,0.8,14.77,0.0
2025-02-17,0.8,15.37,0.0
2025-02-18,0.79,15.35,0.0
2025-02-19,0.79,15.27,0.0
2025-02-20,0.8,15.66,0.0
2025-02-21,0.81,18.21,0.0
2025-02-24,0.81,18.98,0.0
2025-02-25,0.84,19.43,0.0
2025-02-26,0.84,19.1,0.0
2025-02-27,0.85,21.13,0.0
2025-02-28,0.88,19.63,0.0
2025-03-03,0.89,22.78,0.0
2025-03-04,0.89,23.51,0.0
2025-03-05,0.87,21.93,0.0
2025-03-06,0.88,24.87,0.0
2025-03-07,0.89,23.37,0.0
2025-03-10,0.91,27.86,0.0
2025-03-11,0.94,26.92,0.0
2025-03-12,0.96,24.23,0.0
2025-03-13,0.97,24.66,0.0
2025-03-14,0.94,21.77,0.0
2025-03-17,0.93,20.51,0.0
2025-03-18,0.93,21.7,0.0
2025-03-19,0.91,19.9,0.0
2025-03-20,0.91,19.8,0.0
2025-03-21,0.92,19.28,0.0
2025-03-24,0.9,17.48,0.0
2025-03-25,0.9,17.15,0.0
2025-03-26,0.91,18.33,0.0
2025-03-27,0.91,18.69,0.0
2025-03-28,0.94,21.65,0.0
2025-03-31,0.97,22.28,0.0
2025-04-01,0.98,21.77,0.0
2025-04-02,0.96,21.51,0.0
2025-04-03,1.06,30.02,0.0
2025-04-04,1.14,45.31,0.0
2025-04-07,1.2,46.98,0.0
2025-04-08,1.18,52.33,0.0
2025-04-09,1.21,33.62,0.0
2025-04-10,1.18,40.72,0.0
2025-04-11,1.18,37.56,0.0
2025-04-14,1.15,30.89,0.0
2025-04-15,1.14,30.12,0.0
2025-04-16,1.13,32.64,0.0
2025-04-17,1.11,29.65,0.0
2025-04-18,1.11,29.65,0.0
2025-04-21,1.12,33.82,0.0
2025-04-22,1.11,30.57,0.0
2025-04-23,1.08,28.45,0.0
2025-04-24,1.06,26.47,0.0
2025-04-25,1.04,24.84,0.0
2025-04-28,1.04,25.15,0.0
2025-04-29,1.06,24.17,0.0
2025-04-30,1.09,24.7,0.0
2025-05-01,1.09,24.6,0.0
2025-05-02,1.06,22.68,0.0
2025-05-05,1.05,23.64,0.0
2025-05-06,1.05,24.76,0.0
2025-05-07,1.05,23.55,0.0
2025-05-08,1.02,22.48,0.0
2025-05-09,1.02,21.9,0.0
2025-05-12,0.97,18.39,0.0
2025-05-13,0.94,18.22,0.0
2025-05-14,0.93,18.62,0.0
2025-05-15,0.94,17.83,0.0
2025-05-16,0.93,17.24,0.0
2025-05-19,0.92,18.14,0.0
2025-05-20,0.9,18.09,0.0
2025-05-21,0.91,20.87,0.0
2025-05-22,0.92,20.28,0.0
2025-05-23,0.93,22.29,0.0
2025-05-26,0.93,20.57,0.0
2025-05-27,0.91,18.96,0.0
2025-05-28,0.9,19.31,0.0
2025-05-29,0.9,19.18,0.0
2025-05-30,0.91,18.57,0.0
2025-06-02,0.91,18.36,0.0
2025-06-03,0.89,17.69,0.0
2025-06-04,0.89,17.61,0.0
2025-06-05,0.89,18.48,0.0
2025-06-06,0.87,16.77,0.0
2025-06-09,0.87,17.16,0.0
2025-06-10,0.87,16.95,0.0
2025-06-11,0.87,17.26,0.0
2025-06-12,0.88,18.02,0.0
2025-06-13,0.88,20.82,0.0
2025-06-16,0.87,19.11,0.0
2025-06-17,0.88,21.6,0.0
2025-06-18,0.88,20.14,0.0
2025-06-19,0.88,22.17,0.0
2025-06-20,0.88,20.62,0.0
2025-06-23,0.89,19.83,0.0
2025-06-24,0.88,17.48,0.0
2025-06-25,0.88,16.76,0.0
2025-06-26,0.89,16.59,0.0
2025-06-27,0.88,16.32,0.0
2025-06-30,0.86,16.73,0.0
2025-07-01,0.84,16.83,0.0
2025-07-02,0.83,16.64,0.0
2025-07-03,0.8,16.38,0.0
2025-07-04,0.8,17.48,0.0
2025-07-07,0.81,17.79,0.0
2025-07-08,0.82,16.81,0.0
2025-07-09,0.83,15.94,0.0
2025-07-10,0.83,15.78,0.0
2025-07-11,0.83,16.4,0.0
2025-07-14,0.82,17.2,0.0
2025-07-15,0.81,17.38,0.0
2025-07-16,0.81,17.16,0.0
2025-07-17,0.8,16.52,0.0
2025-07-18,0.8,16.41,0.0
2025-07-21,0.8,16.65,0.0
2025-07-22,0.81,16.5,0.0
2025-07-23,0.79,15.37,0.0
2025-07-24,0.79,15.39,0.0
2025-07-25,0.78,14.93,0.0
2025-07-28,0.78,15.03,0.0
2025-07-29,0.79,15.98,0.0
2025-07-30,0.78,15.48,0.0
2025-07-31,0.79,16.72,0.0
2025-08-01,0.82,20.38,0.0
2025-08-04,0.82,17.52,0.0
2025-08-05,0.82,17.85,0.0
2025-08-06,0.81,16.77,0.0
2025-08-07,0.8,16.57,0.0
2025-08-08,0.8,15.15,0.0
2025-08-11,0.8,16.25,0.0
2025-08-12,0.79,14.73,0.0
2025-08-13,0.78,14.49,0.0
2025-08-14,0.77,14.83,0.0
2025-08-15,0.75,15.09,0.0
2025-08-18,0.75,14.99,0.0
2025-08-19,0.76,15.57,0.0
2025-08-20,0.77,15.69,0.0
2025-08-21,0.77,16.6,0.0
2025-08-22,0.77,14.22,0.0
2025-08-25,0.76,14.79,0.0
2025-08-26,0.78,14.62,0.0
2025-08-27,0.78,14.85,0.0
2025-08-28,0.79,14.43,0.0
